reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2022-09-25,Spark Plug,Ignition system,0,557.84,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD824841,Automated migration
2022-09-25,Oil Filter,Engine system,2,265.56,18.34,531.12,Wholesale Client,Check,Completed,ORD824842,Automated migration
2022-09-25,Air Filter,Engine system,4,308.62,494.27,1234.48,Retail Client,GCash,Completed,ORD824843,Automated migration
2022-09-25,Radiator,Cooling system,4,4233.5,170.03,16934.0,Walk-in Customer,Bank Transfer,Completed,ORD824844,Automated migration
2022-09-25,Alternator,Electrical system,8,10289.12,490.72,82312.96,Wholesale Client,Bank Transfer,Completed,ORD824845,Automated migration
2022-09-25,Brake Pad,Brake system,4,1617.03,14.54,6468.12,Wholesale Client,GCash,Completed,ORD824846,Automated migration
2022-09-25,Clutch Kit,Transmission system,1,9264.56,353.76,9264.56,Wholesale Client,GCash,Completed,ORD824847,Automated migration
2022-09-25,Radiator,Cooling system,8,3569.08,344.65,28552.64,Walk-in Customer,Bank Transfer,Completed,ORD824848,Automated migration
2022-09-25,Fuel Pump,Fuel system,8,6129.21,354.88,49033.68,Walk-in Customer,Bank Transfer,Completed,ORD824849,Automated migration
2022-09-25,Alternator,Electrical system,3,9498.2,377.35,28494.6,Retail Client,GCash,Completed,ORD824850,Automated migration
2022-09-25,Spark Plug,Ignition system,6,301.4,248.27,1808.4,Wholesale Client,Check,Completed,ORD824851,Automated migration
2022-09-25,Battery,Electrical system,8,6461.85,244.06,51694.8,Walk-in Customer,GCash,Completed,ORD824852,Automated migration
2022-09-25,Clutch Kit,Transmission system,6,5647.12,416.72,33882.72,Wholesale Client,Cash,Completed,ORD824853,Automated migration
2022-09-25,Radiator,Cooling system,1,6508.95,110.03,6508.95,Walk-in Customer,Cash,Completed,ORD824854,Automated migration
2022-09-25,Brake Pad,Brake system,6,3009.23,427.48,18055.38,Retail Client,GCash,Completed,ORD824855,Automated migration
2022-09-25,Shock Absorber,Suspension system,6,2517.42,432.94,15104.52,Retail Client,Cash,Completed,ORD824856,Automated migration
2022-09-25,Alternator,Electrical system,3,10048.95,167.16,30146.85,Walk-in Customer,Cash,Completed,ORD824857,Automated migration
2022-09-25,Radiator,Cooling system,2,7496.3,206.35,14992.6,Wholesale Client,Check,Completed,ORD824858,Automated migration
2022-09-26,Alternator,Electrical system,4,11964.11,301.85,47856.44,Retail Client,Cash,Completed,ORD824859,Automated migration
2022-09-26,Alternator,Electrical system,6,10886.69,453.72,65320.14,Wholesale Client,Check,Completed,ORD824860,Automated migration
2022-09-26,Radiator,Cooling system,1,5055.76,452.87,5055.76,Retail Client,Cash,Completed,ORD824861,Automated migration
2022-09-26,Shock Absorber,Suspension system,6,4078.05,115.58,24468.3,Wholesale Client,GCash,Completed,ORD824862,Automated migration
2022-09-26,Oil Filter,Engine system,6,129.54,400.48,777.24,Retail Client,Check,Completed,ORD824863,Automated migration
2022-09-26,Battery,Electrical system,4,5118.6,86.73,20474.4,Wholesale Client,Check,Completed,ORD824864,Automated migration
2022-09-26,Brake Pad,Brake system,4,3295.69,310.22,13182.76,Wholesale Client,Cash,Completed,ORD824865,Automated migration
2022-09-26,Fuel Pump,Fuel system,7,5281.28,78.48,36968.96,Wholesale Client,Check,Completed,ORD824866,Automated migration
2022-09-26,Alternator,Electrical system,1,10406.45,154.13,10406.45,Walk-in Customer,Cash,Completed,ORD824867,Automated migration
2022-09-26,Shock Absorber,Suspension system,3,4814.08,91.44,14442.24,Wholesale Client,Cash,Completed,ORD824868,Automated migration
2022-09-26,Clutch Kit,Transmission system,5,8656.71,275.91,43283.55,Walk-in Customer,Check,Completed,ORD824869,Automated migration
2022-09-26,Air Filter,Engine system,8,268.6,302.48,2148.8,Retail Client,Bank Transfer,Completed,ORD824870,Automated migration
2022-09-26,Shock Absorber,Suspension system,4,5731.75,474.45,22927.0,Retail Client,Check,Completed,ORD824871,Automated migration
2022-09-26,Radiator,Cooling system,7,3306.36,191.34,23144.52,Retail Client,Check,Completed,ORD824872,Automated migration
2022-09-26,Shock Absorber,Suspension system,6,5982.59,382.61,35895.54,Wholesale Client,Check,Completed,ORD824873,Automated migration
2022-09-26,Fuel Pump,Fuel system,8,4500.02,370.71,36000.16,Wholesale Client,Bank Transfer,Completed,ORD824874,Automated migration
2022-09-26,Shock Absorber,Suspension system,1,3569.92,420.98,3569.92,Walk-in Customer,GCash,Completed,ORD824875,Automated migration
2022-09-26,Shock Absorber,Suspension system,4,5885.9,323.89,23543.6,Walk-in Customer,GCash,Completed,ORD824876,Automated migration
2022-09-26,Air Filter,Engine system,5,248.27,247.58,1241.35,Walk-in Customer,Cash,Completed,ORD824877,Automated migration
2022-09-26,Clutch Kit,Transmission system,6,7833.39,113.5,47000.34,Walk-in Customer,Bank Transfer,Completed,ORD824878,Automated migration
2022-09-26,Air Filter,Engine system,3,288.19,407.37,864.57,Wholesale Client,Cash,Completed,ORD824879,Automated migration
2022-09-26,Clutch Kit,Transmission system,0,8371.38,0.0,0.0,Walk-in Customer,GCash,Completed,ORD824880,Automated migration
2022-09-26,Clutch Kit,Transmission system,5,13324.22,290.17,66621.1,Retail Client,Cash,Completed,ORD824881,Automated migration
2022-09-26,Battery,Electrical system,6,5514.72,370.17,33088.32,Retail Client,Bank Transfer,Completed,ORD824882,Automated migration
2022-09-27,Spark Plug,Ignition system,7,244.06,483.8,1708.42,Wholesale Client,Cash,Completed,ORD824883,Automated migration
2022-09-27,Air Filter,Engine system,6,243.68,405.4,1462.08,Walk-in Customer,Bank Transfer,Completed,ORD824884,Automated migration
2022-09-27,Fuel Pump,Fuel system,1,2706.5,369.05,2706.5,Retail Client,Check,Completed,ORD824885,Automated migration
2022-09-27,Clutch Kit,Transmission system,3,12824.14,225.98,38472.42,Walk-in Customer,Check,Completed,ORD824886,Automated migration
2022-09-27,Spark Plug,Ignition system,4,566.04,233.64,2264.16,Walk-in Customer,Check,Completed,ORD824887,Automated migration
2022-09-27,Battery,Electrical system,6,7727.83,123.82,46366.98,Retail Client,Check,Completed,ORD824888,Automated migration
2022-09-27,Oil Filter,Engine system,7,166.11,167.84,1162.77,Retail Client,Cash,Completed,ORD824889,Automated migration
2022-09-27,Alternator,Electrical system,0,11385.63,0.0,0.0,Retail Client,GCash,Completed,ORD824890,Automated migration
2022-09-27,Battery,Electrical system,0,6414.69,0.0,0.0,Walk-in Customer,Cash,Completed,ORD824891,Automated migration
2022-09-27,Alternator,Electrical system,6,8495.15,258.87,50970.9,Walk-in Customer,Check,Completed,ORD824892,Automated migration
2022-09-27,Oil Filter,Engine system,7,150.55,98.16,1053.85,Retail Client,Cash,Completed,ORD824893,Automated migration
2022-09-27,Alternator,Electrical system,4,8258.06,444.72,33032.24,Wholesale Client,Bank Transfer,Completed,ORD824894,Automated migration
2022-09-27,Shock Absorber,Suspension system,8,4655.19,427.51,37241.52,Retail Client,Bank Transfer,Completed,ORD824895,Automated migration
2022-09-27,Battery,Electrical system,0,4928.65,0.0,0.0,Wholesale Client,Cash,Completed,ORD824896,Automated migration
2022-09-27,Clutch Kit,Transmission system,7,8007.08,378.11,56049.56,Retail Client,Check,Completed,ORD824897,Automated migration
2022-09-27,Clutch Kit,Transmission system,1,13472.96,299.86,13472.96,Retail Client,Check,Completed,ORD824898,Automated migration
2022-09-27,Spark Plug,Ignition system,1,207.32,245.99,207.32,Wholesale Client,Bank Transfer,Completed,ORD824899,Automated migration
2022-09-27,Alternator,Electrical system,3,11546.13,124.23,34638.39,Wholesale Client,Check,Completed,ORD824900,Automated migration
2022-09-27,Fuel Pump,Fuel system,8,6003.26,5.85,48026.08,Walk-in Customer,Cash,Completed,ORD824901,Automated migration
2022-09-28,Battery,Electrical system,5,4595.53,14.98,22977.65,Wholesale Client,Bank Transfer,Completed,ORD824902,Automated migration
2022-09-28,Shock Absorber,Suspension system,0,6345.28,0.0,0.0,Walk-in Customer,GCash,Completed,ORD824903,Automated migration
2022-09-28,Shock Absorber,Suspension system,8,5288.38,256.15,42307.04,Retail Client,Cash,Completed,ORD824904,Automated migration
2022-09-28,Radiator,Cooling system,8,8048.55,175.63,64388.4,Retail Client,Check,Completed,ORD824905,Automated migration
2022-09-28,Radiator,Cooling system,0,8207.86,0.0,0.0,Wholesale Client,GCash,Completed,ORD824906,Automated migration
2022-09-28,Brake Pad,Brake system,8,1332.84,4.95,10662.72,Retail Client,Check,Completed,ORD824907,Automated migration
2022-09-28,Battery,Electrical system,4,5228.52,474.11,20914.08,Wholesale Client,Check,Completed,ORD824908,Automated migration
2022-09-28,Oil Filter,Engine system,8,307.16,474.08,2457.28,Wholesale Client,Cash,Completed,ORD824909,Automated migration
2022-09-28,Oil Filter,Engine system,3,105.99,497.92,317.97,Walk-in Customer,Cash,Completed,ORD824910,Automated migration
2022-09-28,Fuel Pump,Fuel system,6,2522.85,356.62,15137.1,Wholesale Client,GCash,Completed,ORD824911,Automated migration
2022-09-28,Oil Filter,Engine system,0,131.05,0.0,0.0,Wholesale Client,GCash,Completed,ORD824912,Automated migration
2022-09-28,Air Filter,Engine system,2,321.41,299.06,642.82,Walk-in Customer,Check,Completed,ORD824913,Automated migration
2022-09-28,Spark Plug,Ignition system,3,159.6,300.2,478.8,Retail Client,GCash,Completed,ORD824914,Automated migration
2022-09-28,Battery,Electrical system,5,5323.69,1.61,26618.45,Retail Client,Cash,Completed,ORD824915,Automated migration
2022-09-28,Oil Filter,Engine system,1,300.81,137.59,300.81,Retail Client,GCash,Completed,ORD824916,Automated migration
2022-09-28,Spark Plug,Ignition system,2,161.59,72.98,323.18,Walk-in Customer,Bank Transfer,Completed,ORD824917,Automated migration
2022-09-28,Alternator,Electrical system,8,11881.96,163.18,95055.68,Retail Client,Bank Transfer,Completed,ORD824918,Automated migration
2022-09-28,Spark Plug,Ignition system,1,448.94,265.85,448.94,Walk-in Customer,Cash,Completed,ORD824919,Automated migration
2022-09-28,Clutch Kit,Transmission system,2,12269.73,27.73,24539.46,Walk-in Customer,Cash,Completed,ORD824920,Automated migration
2022-09-28,Oil Filter,Engine system,3,327.51,27.96,982.53,Wholesale Client,Bank Transfer,Completed,ORD824921,Automated migration
2022-09-28,Shock Absorber,Suspension system,3,6118.49,179.46,18355.47,Wholesale Client,Check,Completed,ORD824922,Automated migration
2022-09-28,Oil Filter,Engine system,8,335.29,75.18,2682.32,Walk-in Customer,Bank Transfer,Completed,ORD824923,Automated migration
2022-09-29,Clutch Kit,Transmission system,1,8372.73,42.32,8372.73,Retail Client,Check,Completed,ORD824924,Automated migration
2022-09-29,Spark Plug,Ignition system,8,541.65,218.3,4333.2,Wholesale Client,GCash,Completed,ORD824925,Automated migration
2022-09-29,Alternator,Electrical system,8,8716.48,435.41,69731.84,Wholesale Client,Check,Completed,ORD824926,Automated migration
2022-09-29,Clutch Kit,Transmission system,8,10952.45,39.63,87619.6,Wholesale Client,Cash,Completed,ORD824927,Automated migration
2022-09-29,Air Filter,Engine system,8,224.79,211.61,1798.32,Walk-in Customer,Bank Transfer,Completed,ORD824928,Automated migration
2022-09-29,Radiator,Cooling system,8,5720.9,51.66,45767.2,Wholesale Client,Cash,Completed,ORD824929,Automated migration
2022-09-29,Clutch Kit,Transmission system,8,7535.52,369.73,60284.16,Walk-in Customer,Bank Transfer,Completed,ORD824930,Automated migration
2022-09-29,Clutch Kit,Transmission system,2,10889.66,144.05,21779.32,Walk-in Customer,Bank Transfer,Completed,ORD824931,Automated migration
2022-09-29,Spark Plug,Ignition system,5,162.04,466.39,810.2,Wholesale Client,Bank Transfer,Completed,ORD824932,Automated migration
2022-09-29,Fuel Pump,Fuel system,3,4157.2,166.32,12471.6,Walk-in Customer,Cash,Completed,ORD824933,Automated migration
2022-09-29,Clutch Kit,Transmission system,2,10976.42,223.32,21952.84,Wholesale Client,Bank Transfer,Completed,ORD824934,Automated migration
2022-09-29,Shock Absorber,Suspension system,7,6201.97,135.75,43413.79,Walk-in Customer,GCash,Completed,ORD824935,Automated migration
2022-09-29,Radiator,Cooling system,1,3757.15,257.16,3757.15,Retail Client,Bank Transfer,Completed,ORD824936,Automated migration
2022-09-29,Shock Absorber,Suspension system,7,4770.63,8.51,33394.41,Retail Client,Bank Transfer,Completed,ORD824937,Automated migration
2022-09-29,Fuel Pump,Fuel system,4,4963.39,155.27,19853.56,Walk-in Customer,Check,Completed,ORD824938,Automated migration
2022-09-30,Alternator,Electrical system,6,9131.86,98.74,54791.16,Walk-in Customer,Bank Transfer,Completed,ORD824939,Automated migration
2022-09-30,Shock Absorber,Suspension system,1,2693.17,182.01,2693.17,Retail Client,Bank Transfer,Completed,ORD824940,Automated migration
2022-09-30,Brake Pad,Brake system,7,2191.13,131.75,15337.91,Walk-in Customer,Cash,Completed,ORD824941,Automated migration
2022-09-30,Radiator,Cooling system,1,7693.43,455.63,7693.43,Retail Client,Check,Completed,ORD824942,Automated migration
2022-09-30,Shock Absorber,Suspension system,6,3622.01,402.63,21732.06,Wholesale Client,Bank Transfer,Completed,ORD824943,Automated migration
2022-09-30,Spark Plug,Ignition system,4,196.45,453.2,785.8,Walk-in Customer,Cash,Completed,ORD824944,Automated migration
2022-09-30,Fuel Pump,Fuel system,4,6821.72,168.19,27286.88,Retail Client,Bank Transfer,Completed,ORD824945,Automated migration
2022-09-30,Fuel Pump,Fuel system,5,6494.79,181.77,32473.95,Wholesale Client,GCash,Completed,ORD824946,Automated migration
2022-09-30,Battery,Electrical system,8,8781.56,331.78,70252.48,Retail Client,Bank Transfer,Completed,ORD824947,Automated migration
2022-09-30,Battery,Electrical system,6,6544.87,280.25,39269.22,Walk-in Customer,Bank Transfer,Completed,ORD824948,Automated migration
2022-09-30,Radiator,Cooling system,1,3179.82,208.69,3179.82,Walk-in Customer,Cash,Completed,ORD824949,Automated migration
2022-09-30,Spark Plug,Ignition system,1,363.14,185.28,363.14,Wholesale Client,Check,Completed,ORD824950,Automated migration
2022-09-30,Brake Pad,Brake system,1,2639.22,289.54,2639.22,Walk-in Customer,GCash,Completed,ORD824951,Automated migration
2022-09-30,Battery,Electrical system,8,5918.58,23.11,47348.64,Walk-in Customer,GCash,Completed,ORD824952,Automated migration
2022-09-30,Battery,Electrical system,0,6617.56,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD824953,Automated migration
2022-09-30,Alternator,Electrical system,0,8842.77,0.0,0.0,Walk-in Customer,GCash,Completed,ORD824954,Automated migration
2022-10-01,Alternator,Electrical system,5,11206.1,86.61,56030.5,Retail Client,Check,Completed,ORD824955,Automated migration
2022-10-01,Air Filter,Engine system,0,322.22,0.0,0.0,Retail Client,GCash,Completed,ORD824956,Automated migration
2022-10-01,Oil Filter,Engine system,6,160.75,293.72,964.5,Retail Client,Cash,Completed,ORD824957,Automated migration
2022-10-01,Clutch Kit,Transmission system,8,10726.53,259.38,85812.24,Walk-in Customer,Cash,Completed,ORD824958,Automated migration
2022-10-01,Clutch Kit,Transmission system,4,7549.94,469.56,30199.76,Walk-in Customer,Cash,Completed,ORD824959,Automated migration
2022-10-01,Shock Absorber,Suspension system,6,3818.81,373.87,22912.86,Wholesale Client,GCash,Completed,ORD824960,Automated migration
2022-10-01,Clutch Kit,Transmission system,3,7690.8,349.68,23072.4,Retail Client,Bank Transfer,Completed,ORD824961,Automated migration
2022-10-01,Battery,Electrical system,6,5460.51,139.05,32763.06,Walk-in Customer,Check,Completed,ORD824962,Automated migration
2022-10-01,Radiator,Cooling system,0,4545.94,0.0,0.0,Walk-in Customer,GCash,Completed,ORD824963,Automated migration
2022-10-01,Shock Absorber,Suspension system,6,3829.09,221.17,22974.54,Walk-in Customer,Bank Transfer,Completed,ORD824964,Automated migration
2022-10-01,Clutch Kit,Transmission system,7,8992.64,427.37,62948.48,Wholesale Client,GCash,Completed,ORD824965,Automated migration
2022-10-01,Battery,Electrical system,8,6229.32,44.16,49834.56,Wholesale Client,Check,Completed,ORD824966,Automated migration
2022-10-01,Oil Filter,Engine system,5,162.33,405.19,811.65,Wholesale Client,Check,Completed,ORD824967,Automated migration
2022-10-02,Brake Pad,Brake system,3,2614.62,5.12,7843.86,Retail Client,Check,Completed,ORD824968,Automated migration
2022-10-02,Clutch Kit,Transmission system,6,7414.42,477.58,44486.52,Wholesale Client,Check,Completed,ORD824969,Automated migration
2022-10-02,Clutch Kit,Transmission system,1,13628.63,60.87,13628.63,Walk-in Customer,GCash,Completed,ORD824970,Automated migration
2022-10-02,Oil Filter,Engine system,2,160.75,386.06,321.5,Walk-in Customer,GCash,Completed,ORD824971,Automated migration
2022-10-02,Battery,Electrical system,8,6453.23,92.87,51625.84,Retail Client,GCash,Completed,ORD824972,Automated migration
2022-10-02,Spark Plug,Ignition system,3,368.69,279.0,1106.07,Wholesale Client,Cash,Completed,ORD824973,Automated migration
2022-10-02,Alternator,Electrical system,3,9573.41,245.97,28720.23,Wholesale Client,Bank Transfer,Completed,ORD824974,Automated migration
2022-10-02,Clutch Kit,Transmission system,3,5463.12,132.75,16389.36,Wholesale Client,Bank Transfer,Completed,ORD824975,Automated migration
2022-10-02,Fuel Pump,Fuel system,7,5481.67,325.86,38371.69,Walk-in Customer,Bank Transfer,Completed,ORD824976,Automated migration
2022-10-02,Clutch Kit,Transmission system,6,10054.6,1.06,60327.6,Wholesale Client,Bank Transfer,Completed,ORD824977,Automated migration
2022-10-02,Brake Pad,Brake system,6,2665.56,239.49,15993.36,Wholesale Client,Bank Transfer,Completed,ORD824978,Automated migration
2022-10-02,Oil Filter,Engine system,4,153.71,207.12,614.84,Retail Client,GCash,Completed,ORD824979,Automated migration
2022-10-02,Air Filter,Engine system,5,282.22,127.68,1411.1,Wholesale Client,Bank Transfer,Completed,ORD824980,Automated migration
2022-10-02,Radiator,Cooling system,4,4065.43,30.73,16261.72,Retail Client,Cash,Completed,ORD824981,Automated migration
2022-10-02,Shock Absorber,Suspension system,4,4051.61,49.88,16206.44,Wholesale Client,GCash,Completed,ORD824982,Automated migration
2022-10-02,Spark Plug,Ignition system,5,187.27,287.22,936.35,Walk-in Customer,Bank Transfer,Completed,ORD824983,Automated migration
2022-10-03,Fuel Pump,Fuel system,6,4183.3,50.64,25099.8,Retail Client,Bank Transfer,Completed,ORD824984,Automated migration
2022-10-03,Air Filter,Engine system,8,217.52,131.56,1740.16,Retail Client,GCash,Completed,ORD824985,Automated migration
2022-10-03,Oil Filter,Engine system,8,317.01,237.9,2536.08,Wholesale Client,Check,Completed,ORD824986,Automated migration
2022-10-03,Brake Pad,Brake system,7,2744.72,345.92,19213.04,Retail Client,Bank Transfer,Completed,ORD824987,Automated migration
2022-10-03,Spark Plug,Ignition system,3,396.59,0.78,1189.77,Retail Client,Cash,Completed,ORD824988,Automated migration
2022-10-03,Air Filter,Engine system,0,272.73,0.0,0.0,Retail Client,Cash,Completed,ORD824989,Automated migration
2022-10-03,Fuel Pump,Fuel system,7,6550.81,327.16,45855.67,Wholesale Client,Check,Completed,ORD824990,Automated migration
2022-10-03,Oil Filter,Engine system,0,183.44,0.0,0.0,Retail Client,Check,Completed,ORD824991,Automated migration
2022-10-03,Brake Pad,Brake system,5,2617.77,214.61,13088.85,Retail Client,Bank Transfer,Completed,ORD824992,Automated migration
2022-10-03,Fuel Pump,Fuel system,8,6197.34,22.37,49578.72,Retail Client,Check,Completed,ORD824993,Automated migration
2022-10-03,Fuel Pump,Fuel system,1,3493.71,214.05,3493.71,Retail Client,GCash,Completed,ORD824994,Automated migration
2022-10-03,Alternator,Electrical system,6,9748.8,227.89,58492.8,Wholesale Client,GCash,Completed,ORD824995,Automated migration
2022-10-03,Alternator,Electrical system,4,11991.71,119.6,47966.84,Retail Client,Cash,Completed,ORD824996,Automated migration
2022-10-03,Spark Plug,Ignition system,1,424.32,221.73,424.32,Retail Client,Cash,Completed,ORD824997,Automated migration
2022-10-03,Battery,Electrical system,6,6056.17,199.07,36337.02,Retail Client,GCash,Completed,ORD824998,Automated migration
2022-10-03,Spark Plug,Ignition system,6,188.9,206.91,1133.4,Wholesale Client,Bank Transfer,Completed,ORD824999,Automated migration
2022-10-03,Battery,Electrical system,2,5252.73,162.93,10505.46,Wholesale Client,GCash,Completed,ORD825000,Automated migration
2022-10-03,Shock Absorber,Suspension system,2,6024.11,337.23,12048.22,Wholesale Client,Check,Completed,ORD825001,Automated migration
2022-10-03,Brake Pad,Brake system,7,2865.25,56.37,20056.75,Retail Client,Bank Transfer,Completed,ORD825002,Automated migration
2022-10-03,Clutch Kit,Transmission system,7,5375.02,289.52,37625.14,Wholesale Client,Check,Completed,ORD825003,Automated migration
2022-10-03,Alternator,Electrical system,2,7416.15,261.28,14832.3,Wholesale Client,Check,Completed,ORD825004,Automated migration
2022-10-03,Brake Pad,Brake system,3,2039.44,397.87,6118.32,Walk-in Customer,GCash,Completed,ORD825005,Automated migration
2022-10-03,Air Filter,Engine system,5,254.53,140.94,1272.65,Walk-in Customer,Bank Transfer,Completed,ORD825006,Automated migration
2022-10-03,Battery,Electrical system,5,6365.4,28.03,31827.0,Wholesale Client,Bank Transfer,Completed,ORD825007,Automated migration
2022-10-04,Alternator,Electrical system,8,8136.01,73.95,65088.08,Retail Client,Check,Completed,ORD825008,Automated migration
2022-10-04,Battery,Electrical system,8,7920.61,314.04,63364.88,Walk-in Customer,Bank Transfer,Completed,ORD825009,Automated migration
2022-10-04,Oil Filter,Engine system,0,135.67,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD825010,Automated migration
2022-10-04,Alternator,Electrical system,5,10550.47,272.19,52752.35,Retail Client,Bank Transfer,Completed,ORD825011,Automated migration
2022-10-04,Air Filter,Engine system,3,238.07,195.68,714.21,Wholesale Client,GCash,Completed,ORD825012,Automated migration
2022-10-04,Battery,Electrical system,3,7819.76,3.26,23459.28,Wholesale Client,Bank Transfer,Completed,ORD825013,Automated migration
2022-10-04,Spark Plug,Ignition system,7,465.25,26.47,3256.75,Walk-in Customer,Bank Transfer,Completed,ORD825014,Automated migration
2022-10-04,Battery,Electrical system,4,5166.44,464.54,20665.76,Retail Client,GCash,Completed,ORD825015,Automated migration
2022-10-04,Shock Absorber,Suspension system,0,5728.04,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD825016,Automated migration
2022-10-04,Air Filter,Engine system,1,363.78,170.5,363.78,Walk-in Customer,GCash,Completed,ORD825017,Automated migration
2022-10-04,Spark Plug,Ignition system,7,191.64,320.97,1341.48,Walk-in Customer,Bank Transfer,Completed,ORD825018,Automated migration
2022-10-04,Clutch Kit,Transmission system,1,9086.12,302.57,9086.12,Wholesale Client,Cash,Completed,ORD825019,Automated migration
2022-10-04,Oil Filter,Engine system,1,223.4,369.75,223.4,Walk-in Customer,GCash,Completed,ORD825020,Automated migration
2022-10-04,Alternator,Electrical system,0,10428.16,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD825021,Automated migration
2022-10-05,Battery,Electrical system,8,4946.02,358.74,39568.16,Retail Client,Check,Completed,ORD825022,Automated migration
2022-10-05,Battery,Electrical system,4,7217.92,13.96,28871.68,Walk-in Customer,Bank Transfer,Completed,ORD825023,Automated migration
2022-10-05,Air Filter,Engine system,6,270.08,358.69,1620.48,Walk-in Customer,Bank Transfer,Completed,ORD825024,Automated migration
2022-10-05,Brake Pad,Brake system,5,2513.15,465.7,12565.75,Wholesale Client,Check,Completed,ORD825025,Automated migration
2022-10-05,Shock Absorber,Suspension system,6,5892.52,3.35,35355.12,Wholesale Client,Check,Completed,ORD825026,Automated migration
2022-10-05,Air Filter,Engine system,7,307.6,324.02,2153.2,Wholesale Client,GCash,Completed,ORD825027,Automated migration
2022-10-05,Shock Absorber,Suspension system,1,4614.35,409.39,4614.35,Wholesale Client,Cash,Completed,ORD825028,Automated migration
2022-10-05,Battery,Electrical system,1,4606.41,218.06,4606.41,Retail Client,Cash,Completed,ORD825029,Automated migration
2022-10-05,Oil Filter,Engine system,3,209.0,1.61,627.0,Walk-in Customer,Cash,Completed,ORD825030,Automated migration
2022-10-05,Oil Filter,Engine system,0,303.65,0.0,0.0,Retail Client,Check,Completed,ORD825031,Automated migration
2022-10-05,Air Filter,Engine system,3,398.93,249.8,1196.79,Wholesale Client,GCash,Completed,ORD825032,Automated migration
2022-10-05,Fuel Pump,Fuel system,8,4578.25,411.64,36626.0,Wholesale Client,Cash,Completed,ORD825033,Automated migration
2022-10-05,Radiator,Cooling system,7,3804.79,192.85,26633.53,Retail Client,Cash,Completed,ORD825034,Automated migration
2022-10-05,Oil Filter,Engine system,5,206.7,328.02,1033.5,Walk-in Customer,Check,Completed,ORD825035,Automated migration
2022-10-05,Battery,Electrical system,0,8820.7,0.0,0.0,Wholesale Client,GCash,Completed,ORD825036,Automated migration
2022-10-05,Oil Filter,Engine system,5,197.59,399.08,987.95,Walk-in Customer,Cash,Completed,ORD825037,Automated migration
2022-10-05,Brake Pad,Brake system,0,2014.43,0.0,0.0,Retail Client,GCash,Completed,ORD825038,Automated migration
2022-10-05,Battery,Electrical system,3,8277.41,364.67,24832.23,Walk-in Customer,Check,Completed,ORD825039,Automated migration
2022-10-05,Clutch Kit,Transmission system,2,8165.35,24.35,16330.7,Wholesale Client,Cash,Completed,ORD825040,Automated migration
2022-10-05,Shock Absorber,Suspension system,4,5956.76,361.24,23827.04,Wholesale Client,Check,Completed,ORD825041,Automated migration
2022-10-05,Fuel Pump,Fuel system,8,3042.91,65.36,24343.28,Retail Client,Check,Completed,ORD825042,Automated migration
2022-10-05,Radiator,Cooling system,8,5695.65,490.19,45565.2,Wholesale Client,Check,Completed,ORD825043,Automated migration
2022-10-05,Fuel Pump,Fuel system,5,5445.72,153.45,27228.6,Walk-in Customer,GCash,Completed,ORD825044,Automated migration
2022-10-05,Battery,Electrical system,7,7758.63,88.72,54310.41,Retail Client,Cash,Completed,ORD825045,Automated migration
2022-10-06,Spark Plug,Ignition system,0,463.66,0.0,0.0,Wholesale Client,Check,Completed,ORD825046,Automated migration
2022-10-06,Brake Pad,Brake system,6,3062.67,55.97,18376.02,Retail Client,Check,Completed,ORD825047,Automated migration
2022-10-06,Spark Plug,Ignition system,5,257.54,18.79,1287.7,Walk-in Customer,Cash,Completed,ORD825048,Automated migration
2022-10-06,Clutch Kit,Transmission system,7,10011.3,19.8,70079.1,Walk-in Customer,Check,Completed,ORD825049,Automated migration
2022-10-06,Clutch Kit,Transmission system,7,8365.2,117.71,58556.4,Wholesale Client,GCash,Completed,ORD825050,Automated migration
2022-10-06,Brake Pad,Brake system,0,1512.23,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD825051,Automated migration
2022-10-06,Radiator,Cooling system,7,6025.08,56.87,42175.56,Walk-in Customer,GCash,Completed,ORD825052,Automated migration
2022-10-06,Oil Filter,Engine system,3,172.6,184.19,517.8,Wholesale Client,GCash,Completed,ORD825053,Automated migration
2022-10-06,Brake Pad,Brake system,2,2531.72,41.35,5063.44,Walk-in Customer,Check,Completed,ORD825054,Automated migration
2022-10-06,Fuel Pump,Fuel system,0,6069.47,0.0,0.0,Walk-in Customer,Bank Transfer,Completed,ORD825055,Automated migration
2022-10-06,Fuel Pump,Fuel system,0,3923.2,0.0,0.0,Wholesale Client,Check,Completed,ORD825056,Automated migration
2022-10-06,Oil Filter,Engine system,1,214.67,101.92,214.67,Retail Client,Bank Transfer,Completed,ORD825057,Automated migration
2022-10-06,Radiator,Cooling system,5,4238.38,123.82,21191.9,Walk-in Customer,Cash,Completed,ORD825058,Automated migration
2022-10-06,Fuel Pump,Fuel system,7,4082.73,428.52,28579.11,Retail Client,Check,Completed,ORD825059,Automated migration
2022-10-06,Air Filter,Engine system,4,303.11,366.54,1212.44,Retail Client,Check,Completed,ORD825060,Automated migration
